,nft_name,influencer_name,is_influencer_following
0,CosmiqsNFT,BentoBoiNFT,False
1,CosmiqsNFT,TheShamdoo,True
2,CosmiqsNFT,dingalingts,False
3,CosmiqsNFT,champtgram,False
4,CosmiqsNFT,CryptoGorillaYT,False
5,CosmiqsNFT,nftpasta,True
6,CosmiqsNFT,MattCobuzio,False
7,CosmiqsNFT,mulligan,False
8,CosmiqsNFT,Crypt0Emma,True
9,CosmiqsNFT,SkiddilyNFT,True
10,CosmiqsNFT,NFTverse_,False
11,CosmiqsNFT,NickyGee44,False
12,CosmiqsNFT,allnick,False
13,CosmiqsNFT,Cameron_singh17,False
14,CosmiqsNFT,maxnaut,True
15,CosmiqsNFT,LilMoonLambo,False
16,CosmiqsNFT,SajadNFT,False
17,CosmiqsNFT,ashrobinqt,False
18,CosmiqsNFT,Dario_Desiena,False
19,CosmiqsNFT,SneakyninjaNFTs,False
20,CosmiqsNFT,KosherPlug,True
21,CosmiqsNFT,thebrettway,False
22,CosmiqsNFT,OttoSuwenNFT,False
23,CosmiqsNFT,OttoSuwenNFT,False
24,CosmiqsNFT,itstylersays,False
25,CosmiqsNFT,hypnotizedApe,False
26,CosmiqsNFT,NFTLlama,False
27,CosmiqsNFT,JRNYcrypto,False
28,CosmiqsNFT,ZssBecker,False
29,CosmiqsNFT,SpencerCUH,False
30,CosmiqsNFT,Archemist23NFT,True
31,CosmiqsNFT,BattleguruNFT,False
32,CosmiqsNFT,cbassg16,True
33,CosmiqsNFT,Zeneca_33,False
34,CosmiqsNFT,squidNFT,False
35,CosmiqsNFT,elliotrades,False
36,CosmiqsNFT,PopeyesNFTs,True
37,CosmiqsNFT,JamesCiesluk,True
38,CosmiqsNFT,AmeerHussainn,False
39,CosmiqsNFT,KevinSusanto,False
40,CosmiqsNFT,DonteCrypto,False
41,CosmiqsNFT,JuJulikesnfts,False
42,CosmiqsNFT,Chewtoro,True
43,CosmiqsNFT,DCLBlogger,False
44,CosmiqsNFT,tropoFarmer,False
45,CosmiqsNFT,sxtvik,False
46,CosmiqsNFT,andr3w,False
47,CosmiqsNFT,DeezeFi,False
48,CosmiqsNFT,fvckrender,False
49,CosmiqsNFT,garyvee,False
50,CosmiqsNFT,Luke360,False
51,CosmiqsNFT,iamDCinvestor,False
