Datetime,Symbol,Open,High,Low,Close
2022-05-18 04:47:00,ETH,2034.3817149452,2036.5880072241,2034.2904504058,2036.5880072241
2022-05-18 04:48:00,ETH,2036.8486451914,2036.9159054515,2035.4957959652,2036.4296314164
2022-05-18 04:49:00,ETH,2036.4356744474,2037.8955248205,2036.4255357339,2037.8955248205
2022-05-18 04:50:00,ETH,2037.9050435735,2038.3538045266,2036.7383511192,2036.8649519797
2022-05-18 04:51:00,ETH,2036.8448296067,2037.1229517168,2035.7916347283,2035.8213655375
2022-05-18 04:52:00,ETH,2035.9805205169,2035.9805205169,2033.0992453241,2035.2024833878
2022-05-18 04:53:00,ETH,2035.0220101914,2035.1823620253,2033.9304877517,2034.335608285
2022-05-18 04:54:00,ETH,2034.3903992093,2035.1256085829,2033.871879494,2034.0158649467
2022-05-18 04:55:00,ETH,2033.9660593808,2033.9660593808,2031.1767963316,2032.8192572415
2022-05-18 04:56:00,ETH,2032.9822939306,2035.4200036557,2032.9102080108,2035.4120780378
2022-05-18 04:57:00,ETH,2035.3568431865,2035.3568431865,2032.0734085278,2032.1158992581
2022-05-18 04:58:00,ETH,2032.080279328,2032.1732621782,2028.0288506861,2028.0288506861
2022-05-18 04:59:00,ETH,2028.302601313,2031.7030961022,2028.302601313,2031.4057016008
2022-05-18 05:00:00,ETH,2031.255455035,2031.2925187176,2028.8271128269,2029.6734711022
2022-05-18 05:01:00,ETH,2029.4003213515,2030.3889808134,2029.1703303547,2030.1604464668
2022-05-18 05:02:00,ETH,2030.1282916325,2031.6778386182,2030.1282916325,2031.5518243449
2022-05-18 05:03:00,ETH,2031.5777716583,2032.478958226,2029.9141219436,2030.2708459238
2022-05-18 05:04:00,ETH,2030.2647108478,2030.310719801,2028.4891804443,2028.504076362
2022-05-18 05:05:00,ETH,2028.5468482302,2032.9061300567,2028.5458327188,2032.7458280788
2022-05-18 05:06:00,ETH,2032.7550947052,2035.1168407618,2032.7370759176,2035.1047373075
2022-05-18 05:07:00,ETH,2035.101649346,2035.4473726866,2034.3545461093,2035.4473726866
2022-05-18 05:08:00,ETH,2035.4572964965,2038.2489263121,2035.4572964965,2038.2001734208
2022-05-18 05:09:00,ETH,2038.2419096468,2040.7187718409,2038.2249290247,2040.6622267664
2022-05-18 05:10:00,ETH,2041.1543983709,2041.5270534429,2039.8713596298,2040.8772547577
2022-05-18 05:11:00,ETH,2040.4519543736,2040.4519543736,2038.8209196994,2038.837987322
2022-05-18 05:12:00,ETH,2039.1892501919,2039.5915308311,2038.2356734479,2039.2890007375
2022-05-18 05:13:00,ETH,2039.3586729126,2039.3655239469,2037.8176507047,2039.3655239469
2022-05-18 05:14:00,ETH,2039.2657272157,2039.327192265,2037.7728110936,2037.8516502952
2022-05-18 05:15:00,ETH,2038.4316745954,2040.4233180442,2037.6944517048,2040.4233180442
2022-05-18 05:16:00,ETH,2040.4871136838,2040.8939397878,2040.0886918609,2040.5423739361
2022-05-18 05:17:00,ETH,2040.6704797863,2041.9172739561,2040.6428389394,2041.7705584001
2022-05-18 05:18:00,ETH,2041.8945622476,2044.8468378711,2041.1802592049,2044.0513270034
2022-05-18 05:19:00,ETH,2044.0484832989,2044.9429184539,2042.7666932904,2043.2235761017
2022-05-18 05:20:00,ETH,2043.3988564899,2043.7643127004,2043.0963648859,2043.6361145163
2022-05-18 05:21:00,ETH,2044.1554651972,2044.1637325766,2042.8948774963,2042.9649239683
2022-05-18 05:22:00,ETH,2043.4239071134,2043.696636703,2041.5606296823,2041.5606296823
2022-05-18 05:23:00,ETH,2041.5316043225,2045.6112741032,2041.4836340215,2045.6112741032
2022-05-18 05:24:00,ETH,2045.6858561494,2045.9405736072,2041.889919717,2041.9670654795
2022-05-18 05:25:00,ETH,2042.0831775395,2043.0475830376,2041.6565285176,2042.2021089559
2022-05-18 05:26:00,ETH,2042.3096810433,2042.5060828423,2040.8028074507,2041.2852548036
2022-05-18 05:27:00,ETH,2041.3455191631,2042.6777257668,2041.2336971678,2042.5520914497
2022-05-18 05:28:00,ETH,2042.5518876275,2043.7726453832,2042.1136315852,2043.7188427411
2022-05-18 05:29:00,ETH,2043.7285100196,2043.7792438918,2041.1415250174,2041.8033161948
2022-05-18 05:30:00,ETH,2041.7968497884,2043.9087661893,2041.7498216109,2043.9087661893
2022-05-18 05:31:00,ETH,2043.9610750903,2045.9539734054,2043.5368727447,2045.9538250141
2022-05-18 05:32:00,ETH,2045.954134424,2046.0462669663,2044.5973564318,2044.5973564318
2022-05-18 05:33:00,ETH,2044.5084062091,2045.0077728102,2043.9728432461,2044.9798407581
2022-05-18 05:34:00,ETH,2044.9529572242,2045.5068263274,2044.0812052597,2044.9752639529
2022-05-18 05:35:00,ETH,2045.0007405346,2045.6621167027,2044.6945429322,2044.8898583108
2022-05-18 05:36:00,ETH,2045.168488958,2045.5735519156,2044.9073550281,2045.0645678627
2022-05-18 05:37:00,ETH,2045.0564299081,2045.1201916682,2041.9531413543,2041.9746701269
2022-05-18 05:38:00,ETH,2041.9963526174,2042.6398801475,2040.0769537113,2040.2332270221
2022-05-18 05:39:00,ETH,2040.1598883104,2040.1598883104,2037.9350829288,2038.6484071549
2022-05-18 05:40:00,ETH,2038.6486362842,2038.6486362842,2037.9259804555,2038.1624616903
2022-05-18 05:41:00,ETH,2038.1417440895,2038.2388001479,2036.5244607079,2036.706995013
2022-05-18 05:42:00,ETH,2036.7047927245,2037.9018329788,2036.6090490025,2037.9018329788
2022-05-18 05:43:00,ETH,2037.9106214027,2037.9106854936,2036.4787232091,2036.5160904445
2022-05-18 05:44:00,ETH,2036.4679067755,2037.3226583415,2036.4679067755,2036.9536791563
2022-05-18 05:45:00,ETH,2036.978992272,2038.6733307329,2035.9256187319,2037.8245930657
2022-05-18 05:46:00,ETH,2037.8526059208,2038.9609516786,2037.5404485021,2038.7997869672
2022-05-18 05:47:00,ETH,2038.7947451601,2040.5897727424,2038.7947451601,2040.2695929373
2022-05-18 05:48:00,ETH,2040.2754622108,2040.2754622108,2039.1569190639,2039.1818711662
2022-05-18 05:49:00,ETH,2039.1697540121,2040.2517941814,2039.1477878381,2039.8098306425
2022-05-18 05:50:00,ETH,2039.6804502064,2040.6602357685,2039.1458770156,2040.0171197087
2022-05-18 05:51:00,ETH,2040.0317830337,2040.1678127726,2039.2074549206,2039.2606827942
2022-05-18 05:52:00,ETH,2039.2649814058,2040.1800458943,2039.0980388177,2040.0604799345
2022-05-18 05:53:00,ETH,2040.0958881243,2041.0207625941,2040.0958881243,2040.9499032687
2022-05-18 05:54:00,ETH,2040.9672864301,2041.787742484,2040.5494100477,2040.5550452732
2022-05-18 05:55:00,ETH,2040.5429204939,2041.2621363143,2040.3677644185,2040.5302478796
2022-05-18 05:56:00,ETH,2040.4734455623,2041.1728409234,2039.4938317864,2041.1728409234
2022-05-18 05:57:00,ETH,2041.3710812858,2042.1467408327,2041.0129206614,2041.1758730487
2022-05-18 05:58:00,ETH,2041.1756130799,2041.6638393386,2041.1419466322,2041.368522716
2022-05-18 05:59:00,ETH,2041.4873819478,2045.6122292188,2041.4873819478,2045.4961680507
2022-05-18 06:00:00,ETH,2045.5249178123,2046.980689064,2044.0301686784,2046.2435157134
2022-05-18 06:01:00,ETH,2046.259594598,2046.259594598,2045.1114825053,2045.4291322064
2022-05-18 06:02:00,ETH,2045.4430634456,2046.9885342808,2045.4430634456,2046.7590601107
2022-05-18 06:03:00,ETH,2046.6076229676,2048.6844646808,2046.3818986222,2048.5749950797
2022-05-18 06:04:00,ETH,2048.6186761867,2049.3496964785,2048.0875343918,2048.7713519642
2022-05-18 06:05:00,ETH,2048.6137034382,2050.2733296097,2048.5512660501,2049.8936409464
2022-05-18 06:06:00,ETH,2049.9537643711,2050.6305933755,2048.328904505,2048.8664990876
2022-05-18 06:07:00,ETH,2048.8607822121,2048.8607822121,2047.074343473,2047.1455408866
2022-05-18 06:08:00,ETH,2047.4141815495,2047.6725838032,2045.685527122,2045.7172270927
2022-05-18 06:09:00,ETH,2045.7224331236,2046.4150212322,2045.7000948465,2046.4150212322
2022-05-18 06:10:00,ETH,2046.2472488892,2047.3674472326,2045.4829640776,2045.4965110965
2022-05-18 06:11:00,ETH,2045.4954643857,2045.6449317924,2043.3640544867,2043.5941264251
2022-05-18 06:12:00,ETH,2043.5925043648,2044.2094351561,2042.7999525007,2044.2094351561
2022-05-18 06:13:00,ETH,2044.2094351443,2046.318793606,2044.2094351443,2045.5743488354
2022-05-18 06:14:00,ETH,2045.6324038559,2047.0897667457,2045.3985447714,2047.084444573
2022-05-18 06:15:00,ETH,2047.0906569615,2047.1198243823,2043.8381614212,2044.1941589651
2022-05-18 06:16:00,ETH,2044.1838629359,2044.9904240063,2044.1838629359,2044.4447151849
2022-05-18 06:17:00,ETH,2044.4456210199,2044.9464262116,2044.3655851013,2044.4991218043
2022-05-18 06:18:00,ETH,2044.4690270006,2044.7714948938,2043.8993532213,2044.5131872672
2022-05-18 06:19:00,ETH,2044.5076861899,2044.7478249527,2043.7078203301,2043.8456655849
2022-05-18 06:20:00,ETH,2043.8516146806,2043.8516146806,2041.8924049787,2042.0259061766
2022-05-18 06:21:00,ETH,2042.1923364753,2042.2643800796,2040.3450440546,2040.3633362603
2022-05-18 06:22:00,ETH,2040.4431794548,2041.9212365793,2040.4431794548,2040.8143874209
2022-05-18 06:23:00,ETH,2040.6934507371,2040.6934507371,2038.3947440909,2039.2383725372
2022-05-18 06:24:00,ETH,2039.2630407126,2039.9846262819,2037.6858807882,2038.5960212961
2022-05-18 06:25:00,ETH,2038.6884587484,2039.3868620073,2038.3472433894,2039.0774845114
2022-05-18 06:26:00,ETH,2039.0954322147,2040.4476682642,2038.9576535614,2039.9060661661
2022-05-18 06:27:00,ETH,2040.1412928029,2041.401875895,2040.1412928029,2040.6313866402
2022-05-18 06:28:00,ETH,2040.4585661501,2042.0921922146,2039.7566187072,2042.0909605782
2022-05-18 06:29:00,ETH,2042.236819413,2042.4718118177,2040.6587645959,2040.7064832942
2022-05-18 06:30:00,ETH,2040.6512971572,2040.9195794586,2039.7977739318,2040.6367529575
2022-05-18 06:31:00,ETH,2040.7714886776,2040.7714886776,2039.9655077208,2040.1878408651
2022-05-18 06:32:00,ETH,2040.1907228859,2040.3821136325,2039.8645879232,2040.031418473
2022-05-18 06:33:00,ETH,2040.1107268176,2040.1107268176,2037.7659803766,2038.783828219
2022-05-18 06:34:00,ETH,2038.9082641422,2041.0950759498,2038.8888800383,2040.9507327945
2022-05-18 06:35:00,ETH,2040.8721665536,2040.8721665536,2039.6064047733,2039.6108780406
2022-05-18 06:36:00,ETH,2039.3555993523,2040.6802583709,2038.8482387787,2040.6327032015
2022-05-18 06:37:00,ETH,2040.6310771934,2040.6473083742,2040.074623697,2040.4341672298
2022-05-18 06:38:00,ETH,2040.4355654988,2042.2885516669,2040.2910464776,2042.2885401797
2022-05-18 06:39:00,ETH,2042.7046060043,2043.9998973999,2042.7046060043,2043.0494767664
2022-05-18 06:40:00,ETH,2043.1097705214,2043.1097705214,2040.879508333,2041.0049767822
2022-05-18 06:41:00,ETH,2041.0010263342,2041.6959484054,2040.9919442081,2041.6959484054
2022-05-18 06:42:00,ETH,2041.7381068057,2042.5623901896,2041.3677817525,2041.7237438958
2022-05-18 06:43:00,ETH,2041.7829269267,2043.2921349217,2041.7652611579,2042.0094996972
2022-05-18 06:44:00,ETH,2042.1311562873,2042.3416229812,2041.2759423778,2041.6660456194
2022-05-18 06:45:00,ETH,2041.6646706955,2041.6646706955,2037.9847434276,2038.6408589832
2022-05-18 06:46:00,ETH,2038.8142634705,2038.8142634705,2038.0083643994,2038.081695688
2022-05-18 06:47:00,ETH,2037.9168599108,2037.928378559,2035.3127730038,2035.6295645857
2022-05-18 06:48:00,ETH,2035.625295427,2036.5013998126,2033.8205801858,2033.8205801858
2022-05-18 06:49:00,ETH,2033.8540520746,2036.4871737066,2033.8540520746,2036.4665100458
2022-05-18 06:50:00,ETH,2036.4533501466,2036.5349336623,2031.8463826544,2032.671813605
2022-05-18 06:51:00,ETH,2032.5777084576,2034.5914213993,2031.6295825513,2031.9861245228
2022-05-18 06:52:00,ETH,2031.4810608128,2033.0863075136,2030.52393936,2030.52393936
2022-05-18 06:53:00,ETH,2030.8153982827,2032.3669131528,2029.6708661339,2032.2279154129
2022-05-18 06:54:00,ETH,2032.2657207209,2032.6319124994,2031.5534078037,2032.5197831835
2022-05-18 06:55:00,ETH,2032.5740631793,2033.600014991,2032.4702840827,2032.6900951985
2022-05-18 06:56:00,ETH,2032.6783826567,2033.0078352275,2026.3440002253,2026.3440002253
2022-05-18 06:57:00,ETH,2025.3812035773,2027.0132405564,2022.5283358895,2022.6251110745
2022-05-18 06:58:00,ETH,2021.6416836368,2024.6765261555,2019.4053831193,2019.4469577141
2022-05-18 06:59:00,ETH,2019.447198513,2019.5126945037,2018.7583442379,2019.1233011208
2022-05-18 07:00:00,ETH,2019.1513225016,2023.2246145668,2018.7825840396,2022.6520064905
2022-05-18 07:01:00,ETH,2022.7415857391,2023.2559709695,2020.8860909326,2020.9150506262
2022-05-18 07:02:00,ETH,2020.7151918057,2021.8169183903,2018.0222349221,2021.4024061736
2022-05-18 07:03:00,ETH,2021.4410902899,2022.8751389349,2019.9624647757,2022.8751389349
2022-05-18 07:04:00,ETH,2023.1012012207,2025.669327337,2022.2796148293,2025.6227403601
2022-05-18 07:05:00,ETH,2025.4102981078,2026.9045397711,2023.9990667226,2025.7665290085
2022-05-18 07:06:00,ETH,2025.8164380627,2027.8322631869,2025.0436222137,2027.3408966114
2022-05-18 07:07:00,ETH,2027.5170912838,2027.9498101395,2026.1115297712,2026.7936317431
2022-05-18 07:08:00,ETH,2026.628873023,2026.628873023,2023.8629367209,2025.9517721132
2022-05-18 07:09:00,ETH,2026.012925589,2029.5789178211,2025.6860443806,2029.3431465201
2022-05-18 07:10:00,ETH,2028.956012519,2029.4050034129,2027.0938121344,2027.3956809201
2022-05-18 07:11:00,ETH,2027.1974398535,2027.6273699711,2025.1575501284,2025.3230299584
2022-05-18 07:12:00,ETH,2025.3687038613,2026.4023196922,2024.9921014791,2026.396751082
2022-05-18 07:13:00,ETH,2026.370039816,2026.370039816,2024.2270717812,2024.5340693175
2022-05-18 07:14:00,ETH,2024.6609407522,2025.5250947295,2024.4461856337,2024.7980876986
2022-05-18 07:15:00,ETH,2024.7878601668,2027.129351996,2024.5101882349,2026.1999406888
2022-05-18 07:16:00,ETH,2026.5333353524,2026.8953050839,2025.1831695996,2025.2855004913
2022-05-18 07:17:00,ETH,2025.6538094587,2025.7945870622,2024.5662711292,2024.7652379747
2022-05-18 07:18:00,ETH,2024.8175943886,2027.6556056402,2024.6773767085,2027.6556056402
2022-05-18 07:19:00,ETH,2027.533067513,2027.9250941879,2026.2125372351,2026.5303540593
2022-05-18 07:20:00,ETH,2026.5083430898,2028.1697233285,2026.2512537688,2027.9492701444
2022-05-18 07:21:00,ETH,2028.0524102725,2028.6643549268,2027.9615566844,2028.0078364255
2022-05-18 07:22:00,ETH,2028.1497889198,2029.6908662202,2027.8638114572,2029.5793139492
2022-05-18 07:23:00,ETH,2029.6507636231,2030.0468848583,2029.0347591506,2029.5190582519
2022-05-18 07:24:00,ETH,2029.5005229388,2029.5005229388,2026.0288362007,2026.8695396518
2022-05-18 07:25:00,ETH,2026.9161149337,2027.3383003859,2026.3346214644,2027.1530538562
2022-05-18 07:26:00,ETH,2027.1246703013,2027.3534847275,2026.8843678642,2026.8944678943
2022-05-18 07:27:00,ETH,2026.8780440822,2028.1598182674,2025.7232376311,2028.1598182674
2022-05-18 07:28:00,ETH,2028.2149344587,2030.1831634246,2028.2149344587,2029.1023472016
2022-05-18 07:29:00,ETH,2029.1322601556,2029.1322601556,2024.8745379504,2024.8745379504
2022-05-18 07:30:00,ETH,2024.8442702452,2028.4013415587,2024.498325836,2028.4013415587
2022-05-18 07:31:00,ETH,2028.3643607344,2028.7127928638,2026.1737683378,2026.1795205283
2022-05-18 07:32:00,ETH,2026.1648847261,2026.1957617741,2024.3045967486,2024.3678579296
2022-05-18 07:33:00,ETH,2024.3542277976,2025.0593541361,2023.8907979586,2024.5344129269
2022-05-18 07:34:00,ETH,2024.5709783824,2024.5709783824,2023.0771650931,2023.5959050175
2022-05-18 07:35:00,ETH,2023.6611856096,2026.1105983845,2023.6611856096,2026.1105983845
2022-05-18 07:36:00,ETH,2026.3627485782,2026.7942644697,2025.9819780581,2025.9979820033
2022-05-18 07:37:00,ETH,2026.0020006166,2026.8438211612,2025.5482640225,2026.7897304317
2022-05-18 07:38:00,ETH,2026.7710175383,2027.1310040179,2025.6659843053,2026.1227475753
2022-05-18 07:39:00,ETH,2026.2299821005,2026.2299821005,2024.678488841,2025.9887124919
2022-05-18 07:40:00,ETH,2026.0480320744,2027.1499845217,2025.4032716763,2026.4042714373
2022-05-18 07:41:00,ETH,2026.402224247,2028.1149134133,2026.4014665255,2027.6797465811
2022-05-18 07:42:00,ETH,2027.6839310967,2028.0949410679,2027.4126494201,2028.0949410679
2022-05-18 07:43:00,ETH,2028.4520167179,2029.1626382502,2027.1646686916,2028.1971178238
2022-05-18 07:44:00,ETH,2028.1932406047,2029.1584881821,2026.9258946381,2028.2835763193
2022-05-18 07:45:00,ETH,2028.3283445723,2029.6036069505,2026.6477255299,2027.0721753146
2022-05-18 07:46:00,ETH,2027.1336845104,2027.1336845104,2025.5428101234,2026.1985968665
2022-05-18 07:47:00,ETH,2026.2613134908,2026.2613134908,2025.1990488456,2025.8087142269
2022-05-18 07:48:00,ETH,2026.0118321787,2029.0133970673,2026.0118321787,2029.0133970673
2022-05-18 07:49:00,ETH,2029.0388064437,2029.469839146,2027.9177468603,2028.2320579084
2022-05-18 07:50:00,ETH,2028.2388659854,2028.2996117063,2026.2850984299,2026.6911714946
2022-05-18 07:51:00,ETH,2026.6256242728,2026.8369803979,2025.7923445993,2025.7923445993
2022-05-18 07:52:00,ETH,2025.730607034,2025.8847120769,2025.530524718,2025.5780937106
2022-05-18 07:53:00,ETH,2025.9306707839,2027.5264415436,2025.9306707839,2027.4084629849
2022-05-18 07:54:00,ETH,2027.4729642482,2027.871996434,2026.9709869755,2027.7091393454
2022-05-18 07:55:00,ETH,2027.715169233,2028.5553409152,2027.0286924267,2028.442401016
2022-05-18 07:56:00,ETH,2028.4466813269,2030.3619275855,2028.4466813269,2030.3008173861
2022-05-18 07:57:00,ETH,2030.3096830706,2030.9204045331,2029.8880039369,2030.9134971661
2022-05-18 07:58:00,ETH,2030.9241904747,2037.0199679487,2030.9241904747,2036.1845377892
2022-05-18 07:59:00,ETH,2036.2000503483,2037.1945492545,2035.2969297676,2036.28125245
2022-05-18 08:00:00,ETH,2036.5906251811,2036.8145346394,2033.8382454708,2033.8382454708
2022-05-18 08:01:00,ETH,2033.8147687049,2036.1612179097,2033.8147687049,2036.0536845113
2022-05-18 08:02:00,ETH,2035.9225347987,2036.379415506,2034.558681456,2036.2927750134
2022-05-18 08:03:00,ETH,2036.2869152191,2038.2537651727,2036.2869152191,2037.6691013296
2022-05-18 08:04:00,ETH,2037.6530685241,2039.2734204258,2035.3913956676,2036.1788098704
2022-05-18 08:05:00,ETH,2036.1692088459,2037.15887009,2035.5779666691,2035.7399244479
2022-05-18 08:06:00,ETH,2035.8093821764,2036.2585910753,2033.3538832651,2034.1786549492
2022-05-18 08:07:00,ETH,2034.0505515916,2034.2153984016,2032.319001392,2032.85416076
2022-05-18 08:08:00,ETH,2032.7454640175,2034.1918300837,2031.8312593317,2033.6474674154
2022-05-18 08:09:00,ETH,2033.6366406094,2035.417874187,2033.5672035342,2034.6659095294
2022-05-18 08:10:00,ETH,2034.6604737256,2035.1523691255,2034.31915168,2034.7025222004
2022-05-18 08:11:00,ETH,2034.6740863597,2034.6740863597,2031.1516282798,2031.1516282798
2022-05-18 08:12:00,ETH,2031.1905074311,2032.2526386173,2030.3234107661,2030.3427414473
2022-05-18 08:13:00,ETH,2030.3198367809,2031.7239714797,2030.268209801,2031.1585120099
2022-05-18 08:14:00,ETH,2031.1494464265,2032.2977175955,2030.8442204878,2032.2977175955
2022-05-18 08:15:00,ETH,2032.3055532945,2033.8986346524,2032.1050774993,2033.5880726498
2022-05-18 08:16:00,ETH,2033.5811013967,2035.770183847,2033.4582261421,2034.2082491611
2022-05-18 08:17:00,ETH,2033.9441701937,2033.9441701937,2028.9285392958,2029.0282554634
2022-05-18 08:18:00,ETH,2028.9710567757,2029.2484281431,2027.5719470184,2027.8947245649
2022-05-18 08:19:00,ETH,2027.8704216856,2029.0316936255,2025.6324864775,2026.301266655
2022-05-18 08:20:00,ETH,2026.2737903424,2027.5789552435,2026.2223669098,2026.6060631263
2022-05-18 08:21:00,ETH,2026.2951792509,2026.9470039336,2025.0103027701,2025.4194243011
2022-05-18 08:22:00,ETH,2025.2449229989,2026.4465710287,2025.0921613606,2025.0921613606
2022-05-18 08:23:00,ETH,2025.2771241658,2025.2771241658,2023.953964746,2024.2268460697
2022-05-18 08:24:00,ETH,2024.1260092903,2025.1636339782,2022.7880282042,2024.8796101793
2022-05-18 08:25:00,ETH,2024.8790682734,2025.1070433863,2024.046833644,2024.8025195849
2022-05-18 08:26:00,ETH,2024.7733244652,2027.6027001331,2024.7733244652,2027.6027001331
2022-05-18 08:27:00,ETH,2027.6480148419,2028.2281179384,2027.2049645493,2028.0011831361
2022-05-18 08:28:00,ETH,2027.7888583882,2028.5798238452,2027.0976483675,2028.5798238452
2022-05-18 08:29:00,ETH,2028.6618447411,2028.934191358,2027.2887039242,2027.4088193601
2022-05-18 08:30:00,ETH,2027.8580802387,2029.89503467,2027.4929339304,2029.89503467
2022-05-18 08:31:00,ETH,2030.0958174394,2030.5668940269,2029.4410590456,2030.4239335655
2022-05-18 08:32:00,ETH,2030.4275644229,2030.5441781079,2029.9921438354,2030.4112355436
2022-05-18 08:33:00,ETH,2030.4589832842,2030.4931053743,2027.3388124675,2027.3388124675
2022-05-18 08:34:00,ETH,2027.4034851713,2027.9458023341,2022.8106151309,2023.2395961302
2022-05-18 08:35:00,ETH,2023.4614239464,2024.8867270421,2023.0223182871,2023.7735124486
2022-05-18 08:36:00,ETH,2023.7714348225,2024.7792339383,2023.0597983368,2024.3543449889
2022-05-18 08:37:00,ETH,2024.3606747474,2025.2094109632,2024.0638719679,2024.5203806308
2022-05-18 08:38:00,ETH,2024.3453663471,2026.5734984736,2024.0174780608,2026.1350347518
2022-05-18 08:39:00,ETH,2026.1300601859,2026.7981193443,2024.0168633684,2024.0168633684
2022-05-18 08:40:00,ETH,2023.9774062081,2025.5709481803,2023.8918392742,2025.5709481803
2022-05-18 08:41:00,ETH,2025.6975620374,2029.1297776082,2025.0627341276,2028.2907214471
2022-05-18 08:42:00,ETH,2028.323785315,2028.323785315,2023.9653514622,2024.1122781728
2022-05-18 08:43:00,ETH,2024.3252336102,2025.4389891596,2024.0767568801,2024.7747692472
2022-05-18 08:44:00,ETH,2024.9575905709,2026.7119741335,2024.6503836287,2026.6084745844
2022-05-18 08:45:00,ETH,2026.9107818724,2028.6035388627,2026.7989873752,2028.5637912369
2022-05-18 08:46:00,ETH,2028.4498235166,2029.2775745545,2027.8896241187,2028.3290499576
2022-05-18 08:47:00,ETH,2028.0310643068,2028.0310643068,2026.6442926965,2026.7625922954
2022-05-18 08:48:00,ETH,2026.7502938416,2028.302818264,2026.7502938416,2028.1885536018
2022-05-18 08:49:00,ETH,2028.2602885022,2028.2906690148,2025.3152198607,2027.0977456601
2022-05-18 08:50:00,ETH,2027.138531449,2028.0916079287,2026.6267466614,2027.5285490443
2022-05-18 08:51:00,ETH,2027.5260276878,2028.1261317823,2027.3326686425,2027.678957002
2022-05-18 08:52:00,ETH,2027.6581071192,2027.8456463315,2025.7775081951,2026.1788437897
2022-05-18 08:53:00,ETH,2026.5111616382,2028.7332316512,2026.5111616382,2028.5666046766
2022-05-18 08:54:00,ETH,2028.6102125328,2031.080481516,2028.5032312162,2031.080481516
2022-05-18 08:55:00,ETH,2031.4709802929,2032.8281448988,2031.2844731376,2032.8281448988
2022-05-18 08:56:00,ETH,2032.8997937118,2033.7516989276,2032.0590602854,2032.4023347625
2022-05-18 08:57:00,ETH,2032.3982026934,2033.0404201176,2030.9070843342,2033.0404201176
2022-05-18 08:58:00,ETH,2033.2010872686,2033.3856839538,2031.296541904,2031.296541904
2022-05-18 08:59:00,ETH,2031.2755475002,2033.7841491005,2031.2755475002,2033.6623562048
2022-05-18 09:00:00,ETH,2033.7069667184,2034.4022127388,2033.6722146327,2034.1494947324
2022-05-18 09:01:00,ETH,2033.846726468,2033.846726468,2032.1352638421,2032.3014921551
2022-05-18 09:02:00,ETH,2032.2678583315,2032.8410904578,2031.2725265593,2032.8320699732
2022-05-18 09:03:00,ETH,2033.0195626354,2033.2346662883,2032.8078893915,2033.2282646267
2022-05-18 09:04:00,ETH,2033.2969966953,2033.3024819559,2031.3906766948,2032.4423532588
2022-05-18 09:05:00,ETH,2032.6920592722,2032.8564077125,2032.0512178805,2032.1358290357
2022-05-18 09:06:00,ETH,2032.1281090954,2032.4524303287,2031.2288399553,2031.3375371498
2022-05-18 09:07:00,ETH,2031.3584895957,2031.9190266042,2030.2142626086,2030.3965916757
2022-05-18 09:08:00,ETH,2030.3836305794,2031.1453423606,2030.2247545704,2031.1350353804
2022-05-18 09:09:00,ETH,2031.0315590226,2032.5129656472,2031.0308169321,2032.4229021593
2022-05-18 09:10:00,ETH,2032.4095651558,2035.9339367669,2032.1524016081,2035.8731293143
2022-05-18 09:11:00,ETH,2035.858492191,2035.858492191,2032.6658020368,2032.8414888411
2022-05-18 09:12:00,ETH,2033.1075197,2033.1075197,2030.9538679452,2030.9538679452
2022-05-18 09:13:00,ETH,2030.9266029896,2032.0282880628,2030.8793915851,2031.9123789749
2022-05-18 09:14:00,ETH,2031.5926428965,2032.1331416551,2031.0830086438,2032.0972747983
2022-05-18 09:15:00,ETH,2031.9479515408,2031.9556130818,2030.581462075,2030.6197649639
2022-05-18 09:16:00,ETH,2030.5981375839,2030.9268799666,2028.7339442577,2028.7861852766
2022-05-18 09:17:00,ETH,2028.7870113938,2028.7870113938,2024.7151455235,2025.0100043725
2022-05-18 09:18:00,ETH,2025.0216952643,2025.7649003201,2021.2296095415,2021.5739688429
2022-05-18 09:19:00,ETH,2021.9098288512,2022.672478665,2020.8947759367,2021.6396705378
2022-05-18 09:20:00,ETH,2021.9304650889,2022.2511661475,2021.4597916256,2022.1760189063
2022-05-18 09:21:00,ETH,2022.7559042255,2023.3316037425,2021.7603238013,2022.1246228021
2022-05-18 09:22:00,ETH,2021.8986132281,2024.0365653586,2020.3092116957,2020.3092116957
2022-05-18 09:23:00,ETH,2020.3023400327,2021.4087415676,2019.7462128826,2021.3464868489
2022-05-18 09:24:00,ETH,2021.3117380181,2021.7134614469,2020.6107239788,2021.3170366008
2022-05-18 09:25:00,ETH,2021.3132235245,2024.0673813263,2021.3074973962,2023.7732468468
2022-05-18 09:26:00,ETH,2023.7989138236,2025.5398100051,2023.7871205846,2023.8967602223
2022-05-18 09:27:00,ETH,2024.0747509221,2026.965667945,2023.9101764456,2026.5329335969
2022-05-18 09:28:00,ETH,2026.6528151099,2027.2557647892,2025.5659694321,2025.5675758975
2022-05-18 09:29:00,ETH,2025.5646708916,2026.0843081968,2024.1103734059,2025.8769129909
2022-05-18 09:30:00,ETH,2025.8318353697,2025.8318353697,2021.8503477768,2023.3222040453
2022-05-18 09:31:00,ETH,2023.2241426586,2025.1038599986,2021.92525273,2025.1038599986
2022-05-18 09:32:00,ETH,2025.1596643999,2028.0609253478,2025.1088214242,2026.1907896642
2022-05-18 09:33:00,ETH,2026.212910747,2027.7751251414,2026.1057960018,2027.7751251414
