,nft_name,influencer_name,is_influencer_following
0,NftFloppy,BentoBoiNFT,True
1,NftFloppy,TheShamdoo,False
2,NftFloppy,dingalingts,False
3,NftFloppy,champtgram,False
4,NftFloppy,CryptoGorillaYT,True
5,NftFloppy,nftpasta,True
6,NftFloppy,MattCobuzio,False
7,NftFloppy,mulligan,False
8,NftFloppy,Crypt0Emma,False
9,NftFloppy,SkiddilyNFT,True
10,NftFloppy,NFTverse_,False
11,NftFloppy,NickyGee44,False
12,NftFloppy,allnick,False
13,NftFloppy,Cameron_singh17,False
14,NftFloppy,maxnaut,True
15,NftFloppy,LilMoonLambo,False
16,NftFloppy,SajadNFT,False
17,NftFloppy,ashrobinqt,False
18,NftFloppy,Dario_Desiena,False
19,NftFloppy,SneakyninjaNFTs,False
20,NftFloppy,KosherPlug,True
21,NftFloppy,thebrettway,False
22,NftFloppy,OttoSuwenNFT,False
23,NftFloppy,OttoSuwenNFT,False
24,NftFloppy,itstylersays,False
25,NftFloppy,hypnotizedApe,False
26,NftFloppy,NFTLlama,False
27,NftFloppy,JRNYcrypto,False
28,NftFloppy,ZssBecker,False
29,NftFloppy,SpencerCUH,False
30,NftFloppy,Archemist23NFT,True
31,NftFloppy,BattleguruNFT,False
32,NftFloppy,cbassg16,False
33,NftFloppy,Zeneca_33,False
34,NftFloppy,squidNFT,False
35,NftFloppy,elliotrades,False
36,NftFloppy,PopeyesNFTs,False
37,NftFloppy,JamesCiesluk,True
38,NftFloppy,AmeerHussainn,False
39,NftFloppy,KevinSusanto,False
40,NftFloppy,DonteCrypto,False
41,NftFloppy,JuJulikesnfts,False
42,NftFloppy,Chewtoro,False
43,NftFloppy,DCLBlogger,False
44,NftFloppy,tropoFarmer,False
45,NftFloppy,sxtvik,False
46,NftFloppy,andr3w,False
47,NftFloppy,DeezeFi,False
48,NftFloppy,fvckrender,False
49,NftFloppy,garyvee,False
50,NftFloppy,Luke360,False
51,NftFloppy,iamDCinvestor,False
