,nft_name,influencer_name,is_influencer_following
0,WaveCatchersNFT,BentoBoiNFT,False
1,WaveCatchersNFT,TheShamdoo,False
2,WaveCatchersNFT,dingalingts,False
3,WaveCatchersNFT,champtgram,True
4,WaveCatchersNFT,CryptoGorillaYT,False
5,WaveCatchersNFT,nftpasta,False
6,WaveCatchersNFT,MattCobuzio,False
7,WaveCatchersNFT,mulligan,False
8,WaveCatchersNFT,Crypt0Emma,False
9,WaveCatchersNFT,SkiddilyNFT,False
10,WaveCatchersNFT,NFTverse_,False
11,WaveCatchersNFT,NickyGee44,False
12,WaveCatchersNFT,allnick,False
13,WaveCatchersNFT,Cameron_singh17,False
14,WaveCatchersNFT,maxnaut,False
15,WaveCatchersNFT,LilMoonLambo,False
16,WaveCatchersNFT,SajadNFT,False
17,WaveCatchersNFT,ashrobinqt,False
18,WaveCatchersNFT,Dario_Desiena,False
19,WaveCatchersNFT,SneakyninjaNFTs,False
20,WaveCatchersNFT,KosherPlug,False
21,WaveCatchersNFT,thebrettway,False
22,WaveCatchersNFT,OttoSuwenNFT,False
23,WaveCatchersNFT,OttoSuwenNFT,False
24,WaveCatchersNFT,itstylersays,False
25,WaveCatchersNFT,hypnotizedApe,False
26,WaveCatchersNFT,NFTLlama,False
27,WaveCatchersNFT,JRNYcrypto,False
28,WaveCatchersNFT,ZssBecker,False
29,WaveCatchersNFT,SpencerCUH,False
30,WaveCatchersNFT,Archemist23NFT,False
31,WaveCatchersNFT,BattleguruNFT,False
32,WaveCatchersNFT,cbassg16,False
33,WaveCatchersNFT,Zeneca_33,False
34,WaveCatchersNFT,squidNFT,False
35,WaveCatchersNFT,elliotrades,False
36,WaveCatchersNFT,PopeyesNFTs,False
37,WaveCatchersNFT,JamesCiesluk,False
38,WaveCatchersNFT,AmeerHussainn,False
39,WaveCatchersNFT,KevinSusanto,False
40,WaveCatchersNFT,DonteCrypto,False
41,WaveCatchersNFT,JuJulikesnfts,False
42,WaveCatchersNFT,Chewtoro,False
43,WaveCatchersNFT,DCLBlogger,False
44,WaveCatchersNFT,tropoFarmer,False
45,WaveCatchersNFT,sxtvik,False
46,WaveCatchersNFT,andr3w,False
47,WaveCatchersNFT,DeezeFi,False
48,WaveCatchersNFT,fvckrender,False
49,WaveCatchersNFT,garyvee,False
50,WaveCatchersNFT,Luke360,False
51,WaveCatchersNFT,iamDCinvestor,False
