,nft_name,influencer_name,is_influencer_following
0,loserclubreborn,BentoBoiNFT,False
1,loserclubreborn,TheShamdoo,True
2,loserclubreborn,dingalingts,False
3,loserclubreborn,champtgram,False
4,loserclubreborn,CryptoGorillaYT,True
5,loserclubreborn,nftpasta,True
6,loserclubreborn,MattCobuzio,False
7,loserclubreborn,mulligan,False
8,loserclubreborn,Crypt0Emma,False
9,loserclubreborn,SkiddilyNFT,False
10,loserclubreborn,NFTverse_,False
11,loserclubreborn,NickyGee44,False
12,loserclubreborn,allnick,False
13,loserclubreborn,Cameron_singh17,False
14,loserclubreborn,maxnaut,True
15,loserclubreborn,LilMoonLambo,False
16,loserclubreborn,SajadNFT,False
17,loserclubreborn,ashrobinqt,True
18,loserclubreborn,Dario_Desiena,False
19,loserclubreborn,SneakyninjaNFTs,False
20,loserclubreborn,KosherPlug,True
21,loserclubreborn,thebrettway,False
22,loserclubreborn,OttoSuwenNFT,False
23,loserclubreborn,OttoSuwenNFT,False
24,loserclubreborn,itstylersays,False
25,loserclubreborn,hypnotizedApe,False
26,loserclubreborn,NFTLlama,False
27,loserclubreborn,JRNYcrypto,False
28,loserclubreborn,ZssBecker,False
29,loserclubreborn,SpencerCUH,False
30,loserclubreborn,Archemist23NFT,False
31,loserclubreborn,BattleguruNFT,False
32,loserclubreborn,cbassg16,False
33,loserclubreborn,Zeneca_33,False
34,loserclubreborn,squidNFT,False
35,loserclubreborn,elliotrades,False
36,loserclubreborn,PopeyesNFTs,False
37,loserclubreborn,JamesCiesluk,True
38,loserclubreborn,AmeerHussainn,False
39,loserclubreborn,KevinSusanto,False
40,loserclubreborn,DonteCrypto,False
41,loserclubreborn,JuJulikesnfts,False
42,loserclubreborn,Chewtoro,True
43,loserclubreborn,DCLBlogger,False
44,loserclubreborn,tropoFarmer,True
45,loserclubreborn,sxtvik,False
46,loserclubreborn,andr3w,False
47,loserclubreborn,DeezeFi,False
48,loserclubreborn,fvckrender,False
49,loserclubreborn,garyvee,False
50,loserclubreborn,Luke360,False
51,loserclubreborn,iamDCinvestor,False
